text,formica_label
"What products and services does Yes Bank offer, and which customer segments does it serve?",F_Simple
"What is Axis Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
What was Punjab National Bank's CASA ratio in the most recently reported quarter?,F_Simple
"Does Indian Overseas Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of Dhanlaxmi Bank?",F_Simple
"Across all 39 listed Indian banks in this dataset, which report the highest CASA ratio?",F_GlobalRank
"Compare the CASA ratio of Karur Vysya Bank and City Union Bank. Which is stronger, and by how much?",F_CompMore
"What credit, market, operational or regulatory risks is Tamilnad Mercantile Bank exposed to?",F_LogUnion
"What credit ratings has Suryoday Small Finance Bank received, and from which rating agencies?",F_Simple
"Compare the gross NPA ratio of Bank of Baroda and Punjab National Bank. Which is stronger, and by how much?",F_CompMore
What is the key strength identified for Punjab & Sind Bank in the current analysis?,F_Simple
"What is Yes Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
"What percentage of Equitas Small Finance Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
What is South Indian Bank's net interest margin (NIM) for the latest reported period?,F_Simple
What was DCB Bank's CASA ratio in the most recently reported quarter?,F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of Punjab National Bank?",F_Simple
What is Bandhan Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
What is the main weakness or vulnerability flagged for Federal Bank?,F_LogUnion
"What products and services does Canara Bank offer, and which customer segments does it serve?",F_Simple
"What is Tamilnad Mercantile Bank's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
"Roughly how many branches and ATMs does Indian Overseas Bank operate, and as of what date?",F_QuantCount
"Compare the gross NPA ratio of AU Small Finance Bank and Equitas Small Finance Bank. Which is stronger, and by how much?",F_CompMore
What are Union Bank of India's return on assets (ROA) and return on equity (ROE) for the latest quarter?,F_Simple
"What is UCO Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
"What credit ratings has Yes Bank received, and from which rating agencies?",F_Simple
What is Bank of Maharashtra's ticker symbol and on which exchange(s) does it trade?,F_Simple
Which banks are most sensitive to credit risk because of large corporate loan exposure?,F_Simple
"What is ESAF Small Finance Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
"What is Central Bank of India's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
What is Indian Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
What five credit rating agencies (or agency groups) are referenced throughout this dataset?,F_Simple
"Compare the gross NPA ratio of Union Bank of India and Bank of India. Which is stronger, and by how much?",F_CompMore
"Compare the return on equity of ICICI Bank and Kotak Mahindra Bank. Which is stronger, and by how much?",F_CompMore
Who are Axis Bank's main named competitors?,F_Simple
"What is Bank of Maharashtra's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
"What is ICICI Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
"What is Axis Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
What is the biggest threat facing Kotak Mahindra Bank according to the analysis?,F_Simple
What is ESAF Small Finance Bank's net interest margin (NIM) for the latest reported period?,F_Simple
"What customer segment does RBL Bank appear to prioritize most, based on its product mix and distribution network?",F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of CSB Bank?",F_Simple
Which banks are most exposed to risk from legacy corporate NPAs or past fraud incidents?,F_LogUnion
What is Tamilnad Mercantile Bank's net interest margin (NIM) for the latest reported period?,F_Simple
"Compare the return on equity of Ujjivan Small Finance Bank and ESAF Small Finance Bank. Which is stronger, and by how much?",F_CompMore
"Does ICICI Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
"What is Bank of Maharashtra's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
"Across all 39 listed Indian banks in this dataset, which report the highest capital adequacy ratio (CRAR)?",F_GlobalRank
"Compare the gross NPA ratio of ICICI Bank and Kotak Mahindra Bank. Which is stronger, and by how much?",F_CompMore
"Which banks have FIIs, NRIs or GDR holders disclosed as a shareholder category, and what percentage do they hold?",F_LogUnion
What is Bank of India's ticker symbol and on which exchange(s) does it trade?,F_Simple
"Compare the gross NPA ratio of State Bank of India and HDFC Bank. Which is stronger, and by how much?",F_CompMore
What was Central Bank of India's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
Which segment has the highest average return on equity?,F_GroupAggregate
"What is Karnataka Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
What was Jammu & Kashmir Bank's CASA ratio in the most recently reported quarter?,F_Simple
Which banks explicitly flag technology or digital-platform uptime as an operational dependency?,F_LogUnion
What is City Union Bank's net interest margin (NIM) for the latest reported period?,F_Simple
What is ESAF Small Finance Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
"What is Union Bank of India's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
"What products and services does Jammu & Kashmir Bank offer, and which customer segments does it serve?",F_Simple
"What percentage of ESAF Small Finance Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
"What is ESAF Small Finance Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
"What credit, market, operational or regulatory risks is UCO Bank exposed to?",F_LogUnion
What is the biggest threat facing Bank of Baroda according to the analysis?,F_Simple
"What is City Union Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
"What percentage of Kotak Mahindra Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
"What is RBL Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
What is Utkarsh Small Finance Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
"What percentage of UCO Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
"Roughly how many branches and ATMs does Dhanlaxmi Bank operate, and as of what date?",F_QuantCount
"What products and services does Federal Bank offer, and which customer segments does it serve?",F_Simple
"Compare the CASA ratio of HDFC Bank and Axis Bank. Which is stronger, and by how much?",F_CompMore
Who are Tamilnad Mercantile Bank's main named competitors?,F_Simple
Who are RBL Bank's main named competitors?,F_Simple
Who are Punjab National Bank's main named competitors?,F_Simple
"What credit, market, operational or regulatory risks is Jana Small Finance Bank exposed to?",F_LogUnion
"What credit ratings has South Indian Bank received, and from which rating agencies?",F_Simple
Who are Bank of Baroda's main named competitors?,F_Simple
What is the key strength identified for Dhanlaxmi Bank in the current analysis?,F_Simple
What was Bandhan Bank's CASA ratio in the most recently reported quarter?,F_Simple
What is the main weakness or vulnerability flagged for Equitas Small Finance Bank?,F_LogUnion
Who are ICICI Bank's main named competitors?,F_Simple
"What percentage of Jana Small Finance Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
What was Kotak Mahindra Bank's CASA ratio in the most recently reported quarter?,F_Simple
What are Punjab & Sind Bank's gross NPA and net NPA ratios?,F_Simple
"Does Punjab & Sind Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
"Compare the gross NPA ratio of HDFC Bank and Axis Bank. Which is stronger, and by how much?",F_CompMore
Who are IDFC First Bank's main named competitors?,F_Simple
What was Indian Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
"Compare the CASA ratio of IDFC First Bank and Federal Bank. Which is stronger, and by how much?",F_CompMore
Which banks in this dataset are majority owned by the Government of India?,F_Simple
"Compare the net interest margin of Bank of Maharashtra and Punjab & Sind Bank. Which is stronger, and by how much?",F_CompMore
What are Punjab National Bank's gross NPA and net NPA ratios?,F_Simple
What is the key strength identified for HDFC Bank in the current analysis?,F_Simple
"What credit ratings has ICICI Bank received, and from which rating agencies?",F_Simple
What was RBL Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
What are Karnataka Bank's return on assets (ROA) and return on equity (ROE) for the latest quarter?,F_Simple
What was Suryoday Small Finance Bank's CASA ratio in the most recently reported quarter?,F_Simple
"Roughly how many branches and ATMs does Bandhan Bank operate, and as of what date?",F_QuantCount
"Roughly how many branches and ATMs does CSB Bank operate, and as of what date?",F_QuantCount
"What credit ratings has City Union Bank received, and from which rating agencies?",F_Simple
"How many total listed Indian banks does this dataset cover, and how are they split by segment?",F_QuantCount
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of Indian Overseas Bank?",F_Simple
"What products and services does Jana Small Finance Bank offer, and which customer segments does it serve?",F_Simple
"What is Union Bank of India's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
"Which banks have overseas representative offices as distinct from full branches, and where?",F_Simple
"Compare the return on equity of Indian Overseas Bank and UCO Bank. Which is stronger, and by how much?",F_CompMore
"Which banking segments defined in the underlying ontology (Payments Banks, Foreign Banks) have no listed member companies in this dataset, and why?",F_Simple
What is the key strength identified for DCB Bank in the current analysis?,F_Simple
"Compare the net interest margin of AU Small Finance Bank and Equitas Small Finance Bank. Which is stronger, and by how much?",F_CompMore
"Compare the net interest margin of Indian Overseas Bank and UCO Bank. Which is stronger, and by how much?",F_CompMore
"What credit, market, operational or regulatory risks is Utkarsh Small Finance Bank exposed to?",F_LogUnion
What are Bank of India's gross NPA and net NPA ratios?,F_Simple
"Compare the net interest margin of Jammu & Kashmir Bank and Dhanlaxmi Bank. Which is stronger, and by how much?",F_CompMore
"Compare the return on equity of Canara Bank and Union Bank of India. Which is stronger, and by how much?",F_CompMore
What is the biggest threat facing IndusInd Bank according to the analysis?,F_Simple
"What is HDFC Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
"What is CSB Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
"What percentage of Karnataka Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
"What percentage of South Indian Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
What is the single primary source cited for Union Bank of India's most recent financial metrics in this dataset?,F_Simple
"What customer segment does Dhanlaxmi Bank appear to prioritize most, based on its product mix and distribution network?",F_Simple
What is Tamilnad Mercantile Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
What is the key strength identified for Bank of Maharashtra in the current analysis?,F_Simple
What are IDFC First Bank's gross NPA and net NPA ratios?,F_Simple
What is AU Small Finance Bank's net interest margin (NIM) for the latest reported period?,F_Simple
What are Federal Bank's return on assets (ROA) and return on equity (ROE) for the latest quarter?,F_Simple
"Compare the net interest margin of Utkarsh Small Finance Bank and Suryoday Small Finance Bank. Which is stronger, and by how much?",F_CompMore
What is the main weakness or vulnerability flagged for Punjab National Bank?,F_LogUnion
"Compare the CASA ratio of ICICI Bank and Axis Bank. Which is stronger, and by how much?",F_CompMore
What are Karnataka Bank's gross NPA and net NPA ratios?,F_Simple
"What is State Bank of India's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
"What is IDFC First Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
"Compare the return on equity of Federal Bank and South Indian Bank. Which is stronger, and by how much?",F_CompMore
Which banks are most sensitive to interest-rate risk because of their deposit-book composition?,F_Simple
"What is Bandhan Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
"What credit ratings has RBL Bank received, and from which rating agencies?",F_Simple
"Compare the return on equity of Bank of Maharashtra and Punjab & Sind Bank. Which is stronger, and by how much?",F_CompMore
"What is South Indian Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
"What products and services does Bank of India offer, and which customer segments does it serve?",F_Simple
"Roughly how many branches and ATMs does Central Bank of India operate, and as of what date?",F_QuantCount
Who are HDFC Bank's main named competitors?,F_Simple
"What credit ratings has Punjab National Bank received, and from which rating agencies?",F_Simple
"Which Public Sector Bank posted a one-off or unusual profit event this quarter, and why?",F_LogUnion
What is the main weakness or vulnerability flagged for IDFC First Bank?,F_LogUnion
What is Suryoday Small Finance Bank's net interest margin (NIM) for the latest reported period?,F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of Suryoday Small Finance Bank?",F_Simple
What are South Indian Bank's return on assets (ROA) and return on equity (ROE) for the latest quarter?,F_Simple
What is Yes Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
What is the main weakness or vulnerability flagged for Yes Bank?,F_LogUnion
"Across all 39 listed Indian banks in this dataset, which report the lowest CASA ratio?",F_GlobalRank
What is the biggest threat facing Federal Bank according to the analysis?,F_Simple
What are Dhanlaxmi Bank's gross NPA and net NPA ratios?,F_Simple
"Compare the return on equity of Jana Small Finance Bank and AU Small Finance Bank. Which is stronger, and by how much?",F_CompMore
What are Indian Bank's gross NPA and net NPA ratios?,F_Simple
What is Central Bank of India's ticker symbol and on which exchange(s) does it trade?,F_Simple
"What credit, market, operational or regulatory risks is Punjab & Sind Bank exposed to?",F_LogUnion
"Roughly how many branches and ATMs does Indian Bank operate, and as of what date?",F_QuantCount
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of Jana Small Finance Bank?",F_Simple
"What is CSB Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
What is the main weakness or vulnerability flagged for DCB Bank?,F_LogUnion
"Does Utkarsh Small Finance Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
"What is Union Bank of India's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
"Compare the CASA ratio of Bank of Baroda and Canara Bank. Which is stronger, and by how much?",F_CompMore
What is Utkarsh Small Finance Bank's net interest margin (NIM) for the latest reported period?,F_Simple
What is the main weakness or vulnerability flagged for Axis Bank?,F_LogUnion
"What is Indian Overseas Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
"What is Jammu & Kashmir Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
"What percentage of Jammu & Kashmir Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
What is IndusInd Bank's net interest margin (NIM) for the latest reported period?,F_Simple
What was Jana Small Finance Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
"What is RBL Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
What are State Bank of India's gross NPA and net NPA ratios?,F_Simple
"Roughly how many branches and ATMs does Karnataka Bank operate, and as of what date?",F_QuantCount
What is the key strength identified for AU Small Finance Bank in the current analysis?,F_Simple
What was Equitas Small Finance Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
"What technology platform, digital channel, or core banking system is specifically associated with Central Bank of India?",F_LogUnion
"What is Punjab & Sind Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
"What is Karnataka Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
What was Indian Overseas Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
What is the main weakness or vulnerability flagged for Punjab & Sind Bank?,F_LogUnion
Who are Karur Vysya Bank's main named competitors?,F_Simple
"What percentage of Bank of India is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
What are City Union Bank's gross NPA and net NPA ratios?,F_Simple
"What is City Union Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
"Roughly how many branches and ATMs does Federal Bank operate, and as of what date?",F_QuantCount
What are IDFC First Bank's return on assets (ROA) and return on equity (ROE) for the latest quarter?,F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of HDFC Bank?",F_Simple
"What is Indian Overseas Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of IDBI Bank?",F_Simple
"Roughly how many branches and ATMs does UCO Bank operate, and as of what date?",F_QuantCount
"Compare the gross NPA ratio of Ujjivan Small Finance Bank and ESAF Small Finance Bank. Which is stronger, and by how much?",F_CompMore
"Roughly how many branches and ATMs does RBL Bank operate, and as of what date?",F_QuantCount
"Does Central Bank of India have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
"What credit ratings has State Bank of India received, and from which rating agencies?",F_Simple
What are Suryoday Small Finance Bank's gross NPA and net NPA ratios?,F_Simple
"Which banks are headquartered in Kerala, and how do they compare to each other?",F_CompMore
What are AU Small Finance Bank's gross NPA and net NPA ratios?,F_Simple
What is the single primary source cited for Punjab & Sind Bank's most recent financial metrics in this dataset?,F_Simple
What is Jana Small Finance Bank's net interest margin (NIM) for the latest reported period?,F_Simple
"What is Utkarsh Small Finance Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
What is HDFC Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
What is the biggest threat facing Bank of India according to the analysis?,F_Simple
"What is Utkarsh Small Finance Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
Who are Punjab & Sind Bank's main named competitors?,F_Simple
"What credit ratings has Axis Bank received, and from which rating agencies?",F_Simple
"Does UCO Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
"What is IDFC First Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
What is the key strength identified for Federal Bank in the current analysis?,F_Simple
"What technology platform, digital channel, or core banking system is specifically associated with Indian Bank?",F_LogUnion
What are State Bank of India's return on assets (ROA) and return on equity (ROE) for the latest quarter?,F_Simple
What is the biggest threat facing Yes Bank according to the analysis?,F_Simple
"Across all 39 listed Indian banks in this dataset, which report the highest year-on-year deposit growth?",F_GlobalRank
"What credit ratings has Jammu & Kashmir Bank received, and from which rating agencies?",F_Simple
What are CSB Bank's gross NPA and net NPA ratios?,F_Simple
"Compare the CASA ratio of HDFC Bank and ICICI Bank. Which is stronger, and by how much?",F_CompMore
"Across all 39 listed Indian banks in this dataset, which report the lowest net NPA ratio?",F_GlobalRank
"What is South Indian Bank's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
"Which banks have an AT-1 or Tier-2 bond rating mentioned, and what is it?",F_LogUnion
"Across all 39 listed Indian banks in this dataset, which report the lowest return on equity?",F_GlobalRank
"Does Jana Small Finance Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
Which banks are named as competitors of State Bank of India in this dataset?,F_Simple
What is the biggest threat facing UCO Bank according to the analysis?,F_Simple
"Compare the net interest margin of Jana Small Finance Bank and AU Small Finance Bank. Which is stronger, and by how much?",F_CompMore
"Compare the return on equity of State Bank of India and Punjab National Bank. Which is stronger, and by how much?",F_CompMore
"What customer segment does Jana Small Finance Bank appear to prioritize most, based on its product mix and distribution network?",F_Simple
"What is Dhanlaxmi Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
What was Utkarsh Small Finance Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
What is the biggest threat facing Bank of Maharashtra according to the analysis?,F_Simple
What is the single primary source cited for Bank of India's most recent financial metrics in this dataset?,F_Simple
What is Federal Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
"What is Indian Overseas Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
What was Yes Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
What are Indian Bank's return on assets (ROA) and return on equity (ROE) for the latest quarter?,F_Simple
What is HDFC Bank's net interest margin (NIM) for the latest reported period?,F_Simple
What is the biggest threat facing RBL Bank according to the analysis?,F_Simple
"Compare the return on equity of HDFC Bank and Axis Bank. Which is stronger, and by how much?",F_CompMore
What is the key strength identified for RBL Bank in the current analysis?,F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of Punjab & Sind Bank?",F_Simple
"Compare the net interest margin of Karur Vysya Bank and City Union Bank. Which is stronger, and by how much?",F_CompMore
What is Ujjivan Small Finance Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
What is the single primary source cited for Kotak Mahindra Bank's most recent financial metrics in this dataset?,F_Simple
What is the biggest threat facing Indian Bank according to the analysis?,F_Simple
Which banks have undergone a merger or amalgamation in their recent history?,F_LogUnion
"What is Indian Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
"Compare the gross NPA ratio of HDFC Bank and Kotak Mahindra Bank. Which is stronger, and by how much?",F_CompMore
"What products and services does Bandhan Bank offer, and which customer segments does it serve?",F_Simple
"What percentage of AU Small Finance Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
What is State Bank of India's ticker symbol and on which exchange(s) does it trade?,F_Simple
What is Dhanlaxmi Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
"What is City Union Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
What is the key strength identified for Bank of Baroda in the current analysis?,F_Simple
"Compare the net interest margin of RBL Bank and Bandhan Bank. Which is stronger, and by how much?",F_CompMore
"Compare the net interest margin of Indian Bank and Central Bank of India. Which is stronger, and by how much?",F_CompMore
What is Axis Bank's net interest margin (NIM) for the latest reported period?,F_Simple
"What is Suryoday Small Finance Bank's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
What are Bank of Maharashtra's gross NPA and net NPA ratios?,F_Simple
Which banks explicitly flag the key risk driver as legacy or contingent-liability exposure?,F_LogUnion
What is the main weakness or vulnerability flagged for Bank of Maharashtra?,F_LogUnion
"What is Central Bank of India's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
"Does HDFC Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of Kotak Mahindra Bank?",F_Simple
"What customer segment does Equitas Small Finance Bank appear to prioritize most, based on its product mix and distribution network?",F_Simple
"What customer segment does Indian Bank appear to prioritize most, based on its product mix and distribution network?",F_Simple
"What products and services does RBL Bank offer, and which customer segments does it serve?",F_Simple
"What credit ratings has Bank of India received, and from which rating agencies?",F_Simple
"What products and services does Bank of Maharashtra offer, and which customer segments does it serve?",F_Simple
What is Karnataka Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
"What is Karur Vysya Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
"What percentage of CSB Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
"What customer segment does Tamilnad Mercantile Bank appear to prioritize most, based on its product mix and distribution network?",F_Simple
What is the key strength identified for Bank of India in the current analysis?,F_Simple
Who are AU Small Finance Bank's main named competitors?,F_Simple
Which banks are most exposed to cyber risk given the scale of their digital user base?,F_Simple
What is the biggest threat facing Union Bank of India according to the analysis?,F_Simple
"What percentage of Bandhan Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
What is the single primary source cited for UCO Bank's most recent financial metrics in this dataset?,F_Simple
What was ICICI Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
What is Punjab National Bank's net interest margin (NIM) for the latest reported period?,F_Simple
"What is Indian Overseas Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of IndusInd Bank?",F_Simple
"What is AU Small Finance Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of Axis Bank?",F_Simple
"What is Tamilnad Mercantile Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
What are Axis Bank's gross NPA and net NPA ratios?,F_Simple
What is the main weakness or vulnerability flagged for Indian Overseas Bank?,F_LogUnion
What is the single primary source cited for Axis Bank's most recent financial metrics in this dataset?,F_Simple
Who are Jana Small Finance Bank's main named competitors?,F_Simple
Who are Canara Bank's main named competitors?,F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of Indian Bank?",F_Simple
What is the single primary source cited for Tamilnad Mercantile Bank's most recent financial metrics in this dataset?,F_Simple
Who are Federal Bank's main named competitors?,F_Simple
"What is Federal Bank's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
"Roughly how many branches and ATMs does Yes Bank operate, and as of what date?",F_QuantCount
"What two regulators are common to every bank in this dataset, and what does each one govern?",F_Simple
What is Punjab & Sind Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
"Does Indian Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
"Compare the CASA ratio of State Bank of India and Punjab National Bank. Which is stronger, and by how much?",F_CompMore
What anomaly is flagged in Jammu & Kashmir Bank's net interest income figure?,F_Simple
What are Kotak Mahindra Bank's gross NPA and net NPA ratios?,F_Simple
What are Canara Bank's gross NPA and net NPA ratios?,F_Simple
What is UCO Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
"Across all 39 listed Indian banks in this dataset, which report the highest branch network size?",F_GlobalRank
"What credit, market, operational or regulatory risks is IndusInd Bank exposed to?",F_LogUnion
What is the main weakness or vulnerability flagged for Dhanlaxmi Bank?,F_LogUnion
"What customer segment does Central Bank of India appear to prioritize most, based on its product mix and distribution network?",F_Simple
"Does IndusInd Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
What is the biggest threat facing Punjab National Bank according to the analysis?,F_Simple
"What is State Bank of India's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
What is Punjab National Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
"What is AU Small Finance Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
What is the key strength identified for ESAF Small Finance Bank in the current analysis?,F_Simple
"Compare the CASA ratio of Indian Bank and Central Bank of India. Which is stronger, and by how much?",F_CompMore
"What customer segment does State Bank of India appear to prioritize most, based on its product mix and distribution network?",F_Simple
"What is Dhanlaxmi Bank's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
"Across all 39 listed Indian banks in this dataset, which report the lowest CET1 ratio?",F_GlobalRank
"What is RBL Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
"What products and services does IDBI Bank offer, and which customer segments does it serve?",F_Simple
"Roughly how many branches and ATMs does Suryoday Small Finance Bank operate, and as of what date?",F_QuantCount
What is Karur Vysya Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
"Compare the CASA ratio of Bank of Maharashtra and Punjab & Sind Bank. Which is stronger, and by how much?",F_CompMore
What is the single primary source cited for Karnataka Bank's most recent financial metrics in this dataset?,F_Simple
What is Suryoday Small Finance Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
"What products and services does AU Small Finance Bank offer, and which customer segments does it serve?",F_Simple
"Compare the net interest margin of Bank of Baroda and Punjab National Bank. Which is stronger, and by how much?",F_CompMore
What was Axis Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
"What is Bank of Baroda's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
"Does this dataset contain any investment recommendations such as buy, sell, hold or a target price?",F_LogUnion
"Compare the gross NPA ratio of Kotak Mahindra Bank and IndusInd Bank. Which is stronger, and by how much?",F_CompMore
What is the key strength identified for South Indian Bank in the current analysis?,F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of Bank of India?",F_Simple
What was Karur Vysya Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
"What is Kotak Mahindra Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
"What percentage of City Union Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
"Across all 39 listed Indian banks in this dataset, which report the lowest provision coverage ratio?",F_GlobalRank
What was Dhanlaxmi Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
"Which banks have been rated by CRISIL Ratings, and what ratings did they receive?",F_Simple
"What customer segment does South Indian Bank appear to prioritize most, based on its product mix and distribution network?",F_Simple
Which Public Sector Bank has the largest branch network?,F_GlobalRank
"Compare the CASA ratio of HDFC Bank and Kotak Mahindra Bank. Which is stronger, and by how much?",F_CompMore
"Across all 39 listed Indian banks in this dataset, which report the lowest net interest margin?",F_GlobalRank
What is the key strength identified for ICICI Bank in the current analysis?,F_Simple
"Which banks report figures on both a standalone and consolidated basis, and how do those figures differ?",F_Simple
